ticker,name,theme,region,benchmark,universe_layer,price,ret_1d,ret_5d,ret_20d,ret_60d,ma5,ma20,ma60,ma20_slope,ma60_slope,bias20,dist_20d_high,dist_52w_high,last_price_date,calendar_staleness_days,volume_ratio20,atr_pct14,er20,vol20,maxdd20,keynes_legacy,keynes_v2,trend,rs_5d_vs_bench,rs_20d_vs_bench,rs_60d_vs_bench,rs_5d_vs_local,rs_5d_vs_global,rs_20d_vs_local,rs_20d_vs_global,rs_60d_vs_local,rs_60d_vs_global,local_benchmark,global_benchmark,local_rs_status,global_rs_basis,acceleration,r_rs20,r_rs60,r_accel,r_slope,r_volume,r_high,r_quality,leader_score_v1,raw_leader_state
CAT,Caterpillar,Industrials,US,SPY,CORE,818.5700073242188,0.016857151955551153,0.023033459567546988,-0.04216003895508613,-0.13260369115132886,815.1099975585937,817.2310028076172,880.970913696289,-0.0028071878925122295,-0.001664047533687928,0.0016384651487784119,-0.07809346433484143,-0.23603251321469731,2026-09-11,2,0.7774742951129822,0.025032334575239366,0.14368877165165353,0.08534680648694755,-0.11624799912827688,-0.44997258501067805,-0.0709800923971145,BEAR,0.03451865050756353,-0.024689443528846722,-0.1538329248587611,0.03451865050756353,0.03451865050756353,-0.024689443528846722,-0.024689443528846722,-0.1538329248587611,-0.1538329248587611,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.03357346930631852,0.5045454545454545,0.19545454545454546,0.7863636363636364,0.2863636363636364,0.3090909090909091,0.39090909090909093,0.5,0.4318181818181818,WEAKENING
MCHP,Microchip Technology,Analog_Semiconductor,US,SPY,CORE,74.19999694824219,0.03660233375477273,0.014908990955968981,-0.039175924641605464,-0.21942457822382555,73.26799926757812,74.55247688293457,80.64778798421224,-0.003999658342018788,-0.003855197692441454,-0.004727943985628591,-0.08308049086555647,-0.29165260949470495,2026-09-11,2,1.1005957495956047,0.030530424789839843,0.12373022242247164,0.08545781424621093,-0.10491353815772797,-0.5339480056040319,-0.05672092028408919,BEAR,0.026394181895985525,-0.021705329215366054,-0.2406538119312578,0.026394181895985525,0.026394181895985525,-0.021705329215366054,-0.021705329215366054,-0.2406538119312578,-0.2406538119312578,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.024702972116370348,0.5181818181818182,0.06818181818181818,0.7136363636363636,0.19090909090909092,0.7636363636363637,0.3181818181818182,0.5363636363636364,0.43113636363636365,WEAKENING
7011.T,Mitsubishi Heavy Industries,Defense,JP,^N225,CORE,3705.0,-0.00483481063658342,-0.013052743740010642,-0.1290550070521862,-0.040155440414507804,3755.6,3921.5,3883.6833333333334,-0.0035859115139296746,0.000831268595152196,-0.05520846614815755,-0.16535255688218065,-0.2865681077129141,2026-09-11,2,0.9348501824787743,0.03173317910160015,0.3567251461988304,0.10602069884462235,-0.15217391304347827,-1.1159346787528226,-0.43422809658943623,BEAR,0.0024745854660065403,-0.06061959458612165,0.04411810094145718,0.0024745854660065403,-0.012230224079746277,-0.06061959458612165,-0.11199369028804629,0.04411810094145718,0.013568090241947717,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.019211008023035908,0.2681818181818182,0.6681818181818182,0.6909090909090909,0.22272727272727272,0.5636363636363636,0.32727272727272727,0.15,0.43068181818181817,WEAKENING
ASML,ASML,Semiconductor_Equipment,EU,SPY,CORE,1698.300048828125,0.006441745596081239,0.03165497863348632,-0.08095674744815973,-0.0573169954967957,1718.9960205078125,1737.085009765625,1758.334297688802,-0.001081387238989816,0.00021338176281429942,-0.022327612476912173,-0.10443743470749312,-0.1497347647696965,2026-09-11,2,0.7888140933829848,0.027068683624699472,0.2676302338963545,0.09208986005035759,-0.1258178205984124,-0.7489627834049221,-0.23527534131544112,BEAR,0.04314016957350286,-0.06348615202192032,-0.07854622920422794,0.04314016957350286,0.04314016957350286,-0.06348615202192032,-0.06348615202192032,-0.07854622920422794,-0.07854622920422794,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.05189416549552625,0.25,0.35,0.8727272727272727,0.4909090909090909,0.3181818181818182,0.5772727272727273,0.2772727272727273,0.42977272727272725,WEAKENING
COHR,Coherent,AI_Networking,US,SPY,CORE,305.3699951171875,0.0416140162044929,0.15491089931461555,-0.06680321222143026,-0.202293573666537,297.152001953125,292.58800048828124,315.57833506266275,-0.008562628226982595,-0.005002650186895034,0.04368598372993837,-0.1571815275331181,-0.3059772838245739,2026-09-11,2,1.1841131472566346,0.05528420998590782,0.09931853339857429,0.2230917545178824,-0.2471670100133142,-0.7687931220982438,-0.029740216434643446,BEAR,0.1663960902546321,-0.04933261679519085,-0.22352280737396923,0.1663960902546321,0.1663960902546321,-0.04933261679519085,-0.04933261679519085,-0.22352280737396923,-0.22352280737396923,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.1716117023699731,0.34545454545454546,0.09545454545454546,0.9954545454545455,0.00909090909090909,0.8227272727272728,0.2863636363636364,0.6090909090909091,0.4275,WEAKENING
012450.KS,Hanwha Aerospace,Defense,KR,^KS11,CORE,1081000.0,0.013120899718837897,0.024644549763033208,-0.08776371308016873,-0.11683006535947715,1052200.0,1094200.0,1042100.0,-0.0014852013227317825,-0.00042900441610443495,-0.01206360811551821,-0.1386454183266932,-0.3468277945619336,2026-09-11,2,0.6699564217369866,0.047905378617682036,0.20233463035019456,0.13194561594248347,-0.13502109704641352,-0.8796196006390057,-0.1345830122311697,PULLBACK,-0.008657858358346981,-0.10193742446322651,0.10364343563457568,-0.008657858358346981,0.043958925419481765,-0.10193742446322651,-0.05426385265447731,0.10364343563457568,-0.030259147895217886,^KS11,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.04658547803307539,0.10909090909090909,0.7363636363636363,0.8409090909090909,0.45,0.1590909090909091,0.22727272727272727,0.41818181818181815,0.4261363636363636,NEUTRAL
ARM,Arm Holdings,AI_Semiconductor,US,SPY,CORE,264.7900085449219,0.04174213618250522,0.09151248007815638,-0.04973976549488579,-0.3319119670193942,259.36400146484374,251.21150131225585,284.3818328857422,-0.004764723942815262,-0.0059864067047975455,0.05405209220810292,-0.07786866037553575,-0.4150872511489426,2026-09-11,2,1.1418980595388828,0.049184540234991914,0.10130082171248093,0.1486025119598101,-0.1596764769802188,-0.7318326330974276,-0.03390709248428289,BEAR,0.10299767101817292,-0.03226917006864638,-0.3531412007268264,0.10299767101817292,0.10299767101817292,-0.03226917006864638,-0.03226917006864638,-0.3531412007268264,-0.3531412007268264,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.10394742145187783,0.43636363636363634,0.02727272727272727,0.9636363636363636,0.15,0.7863636363636364,0.12272727272727273,0.6045454545454545,0.4254545454545454,WEAKENING
URA,Uranium ETF,Uranium,US,SPY,CORE,43.529998779296875,-0.03266669379340281,-0.04748363123447352,-0.03801107670062154,-0.09066221536297436,45.79000015258789,45.6479995727539,43.51499996185303,0.0018402895216059502,-0.000966108202620656,-0.04639854568175228,-0.13096429134173393,-0.30105973615132564,2026-09-11,2,0.858208395914464,0.03915197641159702,0.0772686907295325,0.13793513595741957,-0.10006202727859559,-0.450361950032149,-0.021293096276669737,PULLBACK,-0.03599844029445698,-0.020540481274382127,-0.1118914490704066,-0.03599844029445698,-0.03599844029445698,-0.020540481274382127,-0.020540481274382127,-0.1118914490704066,-0.1118914490704066,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.03798086205931814,0.5272727272727272,0.2681818181818182,0.1590909090909091,0.7454545454545455,0.45,0.30454545454545456,0.6227272727272727,0.42159090909090907,WEAKENING
4519.T,Chugai Pharmaceutical,Biotech,JP,^N225,CORE,6422.0,0.0006232471174820731,-0.054893303899926416,-0.07370546660897159,-0.1530031513826059,6482.4,6822.0,7095.225724283854,-0.0019024378952138673,-0.0015379750384226217,-0.058633831720902974,-0.1006861784063856,-0.39443681387939444,2026-09-11,2,1.3346021014526508,0.019375361480624638,0.33289902280130296,0.06211826351865756,-0.09618363610759051,-0.6764805607768943,-0.394996196277622,BEAR,-0.039365974693909234,-0.0052700541429070435,-0.06872961002664091,-0.039365974693909234,-0.054813151601419974,-0.0052700541429070435,-0.08747713976539817,-0.06872961002664091,-0.163307033134084,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.03646693724768352,0.6136363636363636,0.38636363636363635,0.17727272727272728,0.37727272727272726,0.8954545454545455,0.15,0.17272727272727273,0.4168181818181818,WEAKENING
009150.KS,Samsung Electro-Mechanics,MLCC,KR,^KS11,CORE,1400000.0,0.0,-0.0007137758743754885,-0.06852960745176317,-0.3110236220472441,1405600.0,1398900.0,1500483.3333333333,0.004262689559765466,-0.004167903290591764,0.0007863321180927585,-0.125,-0.42076954902772035,2026-09-11,2,0.9279156158356673,0.05908163265306122,0.119906868451688,0.1636678275789633,-0.15532734274711169,-0.9687793133045,-0.05020638904613017,BEAR,-0.03401618399575568,-0.08270331883482096,-0.09055012105319127,-0.03401618399575568,0.050060858595803004,-0.08270331883482096,0.05930417865586568,-0.09055012105319127,-0.21623927878283333,^KS11,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.016418625988565305,0.16818181818181818,0.31363636363636366,0.6636363636363637,0.8727272727272727,0.5545454545454546,0.11818181818181818,0.5590909090909091,0.41477272727272735,WEAKENING
6981.T,Murata,MLCC,JP,^N225,CORE,7352.0,-0.02299003322259141,0.022389097482964804,-0.10722525804493022,-0.3233317993557294,7329.6,7282.1,8496.55,-0.0022190803539477296,-0.0040788108157407315,0.009598879444116415,-0.12099473935915828,-0.42985653354013187,2026-09-11,2,1.1168218985986489,0.054096067153738533,0.20568367109247612,0.17539608738818832,-0.16755126658624853,-1.1974538907822019,-0.12574103012747434,BEAR,0.037916426688981986,-0.03878984557886567,-0.23905825799976443,0.037916426688981986,0.07683803835343495,-0.03878984557886567,-0.09791864774546077,-0.23905825799976443,-0.1737620418489233,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.04919541199419736,0.4090909090909091,0.07727272727272727,0.8636363636363636,0.3409090909090909,0.7681818181818182,0.10454545454545454,0.44545454545454544,0.4131818181818182,WEAKENING
PANW,Palo Alto Networks,Cybersecurity,US,SPY,CORE,330.6499938964844,-0.023161678525448037,-0.0038862702158037887,-0.16502526793817074,0.18131475922349938,334.8960021972656,353.2515014648437,342.2001668294271,-0.004539573528725021,0.003998207168859558,-0.06398134891044105,-0.16777831937712218,-0.1710539765119926,2026-09-11,2,0.7721784075212761,0.05853189317382594,0.30550233736025734,0.19111507836352995,-0.1705050227617977,-1.5692535450943588,-0.2637971085814367,BEAR,0.007598920724212754,-0.14755467251193133,0.16008552551606714,0.007598920724212754,0.007598920724212754,-0.14755467251193133,-0.14755467251193133,0.16008552551606714,0.16008552551606714,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.037370046768738896,0.02727272727272727,0.8045454545454546,0.7954545454545454,0.16363636363636364,0.2909090909090909,0.5318181818181819,0.2590909090909091,0.4115909090909091,WEAKENING
4063.T,Shin-Etsu Chemical,Semiconductor_Materials,JP,^N225,CORE,5738.0,-0.004165220409580006,-0.008295886622882831,-0.09949780288763344,-0.23989932441382966,5747.8,5959.55,6510.433333333333,-0.0033837812658180596,-0.0034087478076857652,-0.03717562567643529,-0.10455680399500622,-0.2764186633039092,2026-09-11,2,1.2985119415966322,0.016593636408903052,0.5774134790528234,0.04782882689067997,-0.10696945967110416,-0.9494046737956529,-1.20118715549462,BEAR,0.007231442583134351,-0.031062390421568886,-0.15562578305786468,0.007231442583134351,-0.00916679745390736,-0.031062390421568886,-0.08287434029028617,-0.15562578305786468,-0.23476717663410762,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.016578564099025528,0.45,0.19090909090909092,0.6681818181818182,0.24545454545454545,0.8909090909090909,0.34545454545454546,0.022727272727272728,0.40136363636363637,WEAKENING
AMGN,Amgen,Biotech,US,SPY,CORE,377.3500061035156,-0.013386658040751898,-0.15034222675800413,-0.09162539189938812,0.09117767542273514,396.2980041503906,424.757991027832,389.5533665974935,0.0014152093509984323,0.004094613998893525,-0.11161175522465927,-0.15587319165616653,-0.15587319165616653,2026-09-11,2,0.8848944115825996,0.029141193230411148,0.2610820444525199,0.12238740281607535,-0.15034222675800413,-0.9197613522019303,-0.19545920650677892,BEAR,-0.13885703581798758,-0.07415479647314871,0.0699484417153029,-0.13885703581798758,-0.13885703581798758,-0.07415479647314871,-0.07415479647314871,0.0699484417153029,0.0699484417153029,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.1274358787831571,0.20454545454545456,0.6909090909090909,0.00909090909090909,0.7090909090909091,0.4818181818181818,0.5545454545454546,0.3181818181818182,0.3970454545454546,WEAKENING
NVO,Novo Nordisk,Pharma,EU,SPY,CORE,43.06999969482422,-0.021358751705497392,-0.09345398407847594,-0.06634503287151194,0.0016157264394962567,44.67999954223633,45.90154972076416,47.022495651245116,-0.00016931979092463392,0.0011447125148358452,-0.061687460296336205,-0.11487875400980263,-0.29519748064683216,2026-09-11,2,1.0210451213413656,0.02913859861010848,0.19032531561550065,0.08995487838606077,-0.11487875400980263,-0.7024947264360881,-0.14037192365042375,BEAR,-0.0819687931384594,-0.048874437445272534,-0.01961350726793598,-0.0819687931384594,-0.0819687931384594,-0.048874437445272534,-0.048874437445272534,-0.01961350726793598,-0.01961350726793598,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.07686772586059795,0.35454545454545455,0.5136363636363637,0.04090909090909091,0.5909090909090909,0.6772727272727272,0.3090909090909091,0.4090909090909091,0.3961363636363636,WEAKENING
0700.HK,Tencent,Internet_AI,HK,^HSI,CORE,428.3999938964844,0.006578918592138772,-0.032520312315855615,-0.02636365023526277,-0.03816793945433006,432.35999755859376,442.24999847412107,451.0066670735677,-0.0040313990665549375,-0.0002962068155645622,-0.03131713877992737,-0.07312855347871994,-0.36545937108459037,2026-09-11,2,0.821412301314319,0.02190876279988179,0.10622717993217383,0.06763586769782565,-0.0687089581979965,-0.2698404150602227,-0.04140608101195672,BEAR,0.0004313306330119282,-0.013972814806450184,-0.05846521867401078,0.0004313306330119282,0.000861620262151308,-0.013972814806450184,-0.011100846985360624,-0.05846521867401078,-0.08302625460439039,^HSI,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.025929399757039923,0.5590909090909091,0.41363636363636364,0.2318181818181818,0.18181818181818182,0.38181818181818183,0.20909090909090908,0.5818181818181818,0.39272727272727276,WEAKENING
GD,General Dynamics,Defense,US,SPY,CORE,355.8999938964844,0.00465771036410545,-0.027250119861591093,-0.09430984925810271,-0.01824625494870058,355.75800170898435,374.7170013427734,373.2660176595052,-0.003840538468952728,0.0013838018376574415,-0.05021658312502386,-0.10334580808109928,-0.11025001525878908,2026-09-11,2,1.409010577543304,0.01899609942642558,0.5424476975112431,0.04426470974128884,-0.10892411310456951,-0.8305647870197523,-1.1557324306810348,BEAR,-0.01576492892157455,-0.0768392538318633,-0.03947548865613282,-0.01576492892157455,-0.01576492892157455,-0.0768392538318633,-0.0768392538318633,-0.03947548865613282,-0.03947548865613282,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.0036726575470654166,0.19090909090909092,0.4636363636363636,0.4590909090909091,0.20454545454545456,0.9136363636363637,0.6818181818181818,0.031818181818181815,0.39249999999999996,WEAKENING
XLI,Industrials ETF,Industrials,US,SPY,CORE,172.3699951171875,0.010671310658829869,-0.01254584367573186,-0.07223208274881276,-0.03923225944617503,172.87999877929687,177.5824996948242,180.54125315348307,-0.003310384079876597,0.00030567122332940817,-0.029352580274488838,-0.08015371322580123,-0.08406401572338773,2026-09-11,2,0.8257061385716443,0.013413840365384393,0.4722026401679863,0.03812009872054431,-0.08557177591087839,-0.6185439040663863,-0.8947558197282345,BEAR,-0.0010606527357153173,-0.054761487322573354,-0.06046149315360727,-0.0010606527357153173,-0.0010606527357153173,-0.054761487322573354,-0.054761487322573354,-0.06046149315360727,-0.06046149315360727,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.005512177011471331,0.3090909090909091,0.40454545454545454,0.5681818181818182,0.2545454545454545,0.39545454545454545,0.7727272727272727,0.05454545454545454,0.39113636363636367,WEAKENING
IFX.DE,Infineon Technologies,Semiconductor,EU,^STOXX,CORE,58.560001373291016,0.049462404551385175,0.054565147858850915,-0.06303997802734373,-0.2859407407889786,57.32400054931641,56.775000190734865,65.03633359273275,-0.004638594666883965,-0.005823149333551868,0.03143991504287924,-0.08485701145094715,-0.34076325378596783,2026-09-11,2,0.8676196832535069,0.03698283398368467,0.16254113505769963,0.12715755178787452,-0.1334400024414063,-0.7415195834588142,-0.08058184070475308,BEAR,0.06997109513372657,-0.032489624670780426,-0.28901692638780874,0.06997109513372657,0.06605033879886746,-0.032489624670780426,-0.045569382601104325,-0.28901692638780874,-0.2825813745378969,^STOXX,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.07032514236568685,0.4318181818181818,0.05454545454545454,0.9181818181818182,0.15454545454545454,0.4590909090909091,0.2318181818181818,0.4863636363636364,0.38977272727272727,WEAKENING
RTX,RTX,Defense,US,SPY,CORE,197.67999267578125,-0.002220888614225869,-0.02201559441712375,-0.10043228030900875,0.06193006477572438,198.58999633789062,208.83400039672853,204.44857330322264,-0.004871519576410772,0.0024941491589113404,-0.05341087993218374,-0.12689373491289868,-0.12689373491289868,2026-09-11,2,0.917136703799912,0.01867015616904078,0.4821930367034106,0.05896921730881942,-0.12390794164157881,-0.9510106692247703,-0.8212377310628852,BEAR,-0.010530403477107209,-0.08296168488276934,0.04070083106829214,-0.010530403477107209,-0.010530403477107209,-0.08296168488276934,-0.08296168488276934,0.04070083106829214,0.04070083106829214,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.0030924756601284353,0.1590909090909091,0.6590909090909091,0.5409090909090909,0.13636363636363635,0.5318181818181819,0.6318181818181818,0.06363636363636363,0.389090909090909,WEAKENING
ASM.AS,ASM International,Semiconductor_Equipment,EU,^STOXX,CORE,830.2000122070312,0.011698801982340967,0.06846848417893336,-0.0854813578204573,-0.22447453320221278,831.0800048828125,828.3400024414062,875.1166666666667,-0.002192741313038413,-0.0018577867690382675,0.0022454665477253943,-0.10170958532615004,-0.240091522007294,2026-09-11,2,0.876779283664675,0.034415114612529746,0.25492752379447603,0.11363594799538658,-0.14408458862283968,-0.8116593429769239,-0.191766349154261,BEAR,0.08387443145380902,-0.054931004463893984,-0.22755071880104294,0.08387443145380902,0.07995367511894991,-0.054931004463893984,-0.06801076239421788,-0.22755071880104294,-0.1807756778596148,^STOXX,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.08983882363404769,0.30454545454545456,0.08636363636363636,0.9545454545454546,0.34545454545454546,0.4681818181818182,0.38181818181818183,0.32272727272727275,0.3884090909090909,WEAKENING
COST,Costco,Consumer,US,SPY,CORE,904.77001953125,0.0026485678267527124,-0.02230357810295358,-0.05934392837086222,-0.08155783878468192,907.1339965820313,937.7629943847656,941.5120310465495,-0.0016135328937253199,-0.0006780005691217215,-0.03518263681876377,-0.07553897185416847,-0.17354447536756,2026-09-11,2,0.9449986267655396,0.016150118886423433,0.3262458207513996,0.052561568565872935,-0.07105210808789308,-0.5364318168526319,-0.36834343316258433,BEAR,-0.010818387162937038,-0.04187333294462281,-0.10278707249211416,-0.010818387162937038,-0.010818387162937038,-0.04187333294462281,-0.04187333294462281,-0.10278707249211416,-0.10278707249211416,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.007467596010238026,0.39090909090909093,0.2818181818181818,0.40454545454545454,0.43636363636363634,0.5818181818181818,0.5181818181818182,0.19545454545454546,0.38795454545454544,WEAKENING
